id,popularity,runtime,vote_average,vote_count,,,,,
,19.231507,120,7.3,384,,,,,
,31.162838,106,7.3,1368,,,,,
,3.94487,96,3.9,74,,,,,
,7.559192,107,6.6,217,,,,,
,7.377587,101,5.6,142,,,,,
,38.018085,81,6.7,1062,,,,,
,33.283554,101,7.5,1018,,,,,
,15.864928,122,7.3,337,,,,,
,23.449703,97,6.6,827,,,,,
,31.900899,90,6,722,,,,,
,14.282314,92,6.5,204,,,,,
,7.645979,114,7.4,158,,,,,
,3.495758,86,4.1,54,,,,,
,7.558959,91,5.9,65,,,,,
,3.375208,145,6.4,29,,,,,
,4.234269,100,5.5,57,,,,,
,39.337949,111,7.2,1213,,,,,
,29.543331,184,7.7,505,,,,,
,4.12064,89,5.8,53,,,,,
,2.259537,84,5.7,34,,,,,
,7.722021,98,6.3,139,,,,,
,7.063053,95,4.9,74,,,,,
,16.003958,100,7,334,,,,,
,21.204929,120,7.3,440,,,,,
,6.799314,118,6.6,131,,,,,
,33.758281,81,7.3,838,,,,,
,9.371811,86,5.4,60,,,,,
,33.282794,118,7.5,919,,,,,
,3.208172,125,8.2,12,,,,,
,4.131918,125,6.8,80,,,,,
,4.093288,91,5.1,75,,,,,
,1.187671,113,6.6,9,,,,,
,36.319205,105,7.2,834,,,,,
,4.146752,95,5.8,75,,,,,
,9.705589,98,5.1,153,,,,,
,1.396985,124,5.9,16,,,,,
,4.056774,105,6,33,,,,,
,5.062687,104,6.2,42,,,,,
,3.122152,111,5.6,35,,,,,
,32.943848,92,5.9,820,,,,,
,0.700127,116,7.3,6,,,,,
,31.763201,97,5.9,881,,,,,
,8.950864,123,5.7,25,,,,,
,3.246903,193,6.1,42,,,,,
,4.519523,97,6.3,46,,,,,
,18.764453,98,5.2,302,,,,,
,6.340135,102,5.6,112,,,,,
,86.201184,149,7.9,2998,,,,,
,56.105798,115,7.3,3269,,,,,
,12.792446,97,5.8,160,,,,,
,1.985552,97,6.8,6,,,,,
,0.037073,99,8.5,2,,,,,
,0.12082,135,5.2,29,,,,,
,3.646848,110,5,16,,,,,
,5.759545,145,6.4,35,,,,,
,25.302978,105,7,766,,,,,
,43.734886,126,7.9,2811,,,,,
,10.016909,106,5.3,149,,,,,
,33.124871,108,6.1,1071,,,,,
,10.892398,106,6.5,249,,,,,
,14.754281,98,5.8,568,,,,,
,53.727146,105,6.1,1306,,,,,
,8.9876,95,5.7,418,,,,,
,29.244768,93,5.9,903,,,,,
,14.447723,101,5.6,261,,,,,
,5.882208,110,6,77,,,,,
,17.3393,119,6.7,291,,,,,
,19.524972,178,7.2,234,,,,,
,8.932837,101,6.4,198,,,,,
,35.695442,92,5.8,865,,,,,
,26.598884,92,6.5,755,,,,,
,23.316208,90,6.1,720,,,,,
,25.929893,90,6.7,454,,,,,
,8.305998,153,7,103,,,,,
,21.258991,124,6.9,459,,,,,
,5.699058,83,6.6,67,,,,,
,36.582038,107,5.9,748,,,,,
,34.224204,90,6.4,742,,,,,
,38.179483,97,5.8,1102,,,,,
,30.934688,80,5.8,816,,,,,
,7.499639,85,6,100,,,,,
,45.946524,97,6.2,983,,,,,
,4.928777,108,6.4,69,,,,,
,10.125029,108,5.4,197,,,,,
,20.452449,89,6.4,379,,,,,
,14.543435,130,6.8,823,,,,,
,6.015354,98,5.5,62,,,,,
,12.902975,101,6.2,161,,,,,
,6.216203,114,6.3,252,,,,,
,3.290639,100,6,31,,,,,
,4.844451,84,5,70,,,,,
,9.559737,103,5.3,153,,,,,
,11.350382,100,6.1,122,,,,,
,13.455373,91,6.9,291,,,,,
,31.974359,102,6.2,679,,,,,
,16.78512,103,6.9,311,,,,,
,26.090495,97,5.4,581,,,,,
,2.698185,116,5.8,36,,,,,
,5.904126,96,5,114,,,,,
,22.888173,98,5.8,441,,,,,
,5.025446,105,6.4,81,,,,,
,2.580808,123,5.2,13,,,,,
,4.192064,107,5.3,49,,,,,
,2.596338,112,6.1,27,,,,,
,18.289303,93,7.5,676,,,,,
,26.268209,100,4.7,507,,,,,
,17.592299,122,6.3,272,,,,,
,6.27141,101,6.4,34,,,,,
,11.158906,100,5.5,203,,,,,
,3.079862,129,6.3,47,,,,,
,,,,,,,,,
,0,Kung Pow: Enter the Fist,,,,,,,
,32.579697,96,6.6,864,,,,,
,33.555764,84,6,635,,,,,
,2.959547,99,6.6,50,,,,,
,4.068107,110,6,57,,,,,
,17.663353,130,7,1068,,,,,
,4.207456,84,5.6,72,,,,,
,7.944457,92,8,201,,,,,
,3.352702,90,5.4,58,,,,,
,5.856363,76,5.6,62,,,,,
,21.006078,99,6.6,406,,,,,
,5.647538,96,6.2,136,,,,,
,1.000178,104,8.1,12,,,,,
,27.247013,108,6.7,1049,,,,,
,1.83428,108,6.1,15,,,,,
,11.592129,87,5.5,75,,,,,
,18.366362,89,7.4,1050,,,,,
,6.736274,98,6.4,86,,,,,
,28.570174,105,6.8,1196,,,,,
,5.671691,100,6.2,179,,,,,
,5.842299,89,5.3,101,,,,,
,9.525626,114,6.4,137,,,,,
,14.038512,90,5.1,179,,,,,
,9.177896,97,6.8,131,,,,,
,35.350303,90,4.4,797,,,,,
,12.067921,95,5.3,145,,,,,
,30.863082,101,6.3,700,,,,,
,10.254807,87,5.9,135,,,,,
,73.567232,119,8.2,3016,,,,,
,16.361743,94,5.9,289,,,,,
,1.374409,74,5.5,2,,,,,
,6.18869,131,7.3,99,,,,,
,15.280261,112,7.7,306,,,,,
,0.753481,96,5.5,34,,,,,
,14.105392,88,6.4,334,,,,,
,14.905357,100,6.2,238,,,,,
,0.518056,79,3.8,6,,,,,
,12.172131,121,6.5,115,,,,,
,3.084874,85,4.1,10,,,,,
,17.078656,126,6.9,336,,,,,
,16.318608,107,6.6,183,,,,,
,10.409155,83,6.1,217,,,,,
,5.355763,120,6.9,73,,,,,
,4.725357,112,5.4,41,,,,,
,4.850402,100,5.7,36,,,,,
,8.902102,89,6.6,105,,,,,
,28.223163,112,7.2,1149,,,,,
,3.007816,140,6.4,25,,,,,
,1.610132,92,6.8,15,,,,,
,8.326131,120,7.3,90,,,,,
,3.919057,97,4.4,51,,,,,
,2.23411,135,6.3,24,,,,,
,19.865989,95,4.8,448,,,,,
,0.310513,118,6,2,,,,,
,19.263477,97,5.8,383,,,,,
,4.123533,98,7,54,,,,,
,6.948401,98,6.4,168,,,,,
,3.988432,101,5.4,24,,,,,
,5.099923,132,6.8,49,,,,,
,19.494703,105,6.4,365,,,,,
,3.759988,154,5.5,46,,,,,
,4.176066,87,6.2,51,,,,,
,16.436178,102,6.5,425,,,,,
,14.979375,96,6.1,210,,,,,
,8.045488,104,6.8,37,,,,,
,8.312153,93,4.9,46,,,,,
,10.733761,111,6,190,,,,,
,0.111313,119,6.3,7,,,,,
,4.570043,89,4.8,50,,,,,
,6.265659,106,5.6,86,,,,,
,17.54768,113,6.6,491,,,,,
,3.412162,93,5.5,62,,,,,
,0.627964,105,6.4,5,,,,,
,5.75555,103,6.5,98,,,,,
,1.031142,100,5.3,3,,,,,
,7.554799,123,5.9,131,,,,,
,2.85283,111,6.3,29,,,,,
,1.769593,86,6.4,12,,,,,
,9.805551,99,6.5,177,,,,,
,12.898984,96,6.4,169,,,,,
,2.803642,82,6,50,,,,,
,6.085879,110,6.4,139,,,,,
,11.946898,83,4.1,178,,,,,
,0.397341,0,6,5,,,,,
,0.072085,125,5.8,14,,,,,
,2.849895,104,6.2,31,,,,,
,0.666218,86,3,9,,,,,
,1.388136,90,4.8,19,,,,,
,2.631688,90,5.4,59,,,,,
,10.955567,90,4.7,44,,,,,
,0.122874,94,5.8,4,,,,,
,5.145655,111,5.1,83,,,,,
,1.728816,85,7,5,,,,,
,3.064563,93,3.9,29,,,,,
,9.318033,107,5.7,188,,,,,
,7.245108,94,5.4,130,,,,,
,9.085482,91,6.4,34,,,,,
,6.814247,99,5.6,80,,,,,
,2.873796,91,4.3,16,,,,,
,4.481897,117,6.1,35,,,,,
,1.413934,85,6.5,1,,,,,
,2.574014,106,6.4,22,,,,,
,1.617943,85,6.9,26,,,,,
,1.259968,99,4.3,9,,,,,
,5.099472,90,4,53,,,,,
,2.131524,116,6.4,6,,,,,
,0.304566,85,5,6,,,,,
,11.847324,130,7.1,193,,,,,
,10.013629,99,4.9,119,,,,,
,3.753703,89,6.7,27,,,,,
,19.978021,107,6.4,737,,,,,
,3.588529,144,6,24,,,,,
,9.337388,98,6.4,135,,,,,
,11.431434,94,4.3,158,,,,,
,28.675891,117,6.5,531,,,,,
,9.70276,102,6.1,86,,,,,
,17.151293,127,7.5,400,,,,,
,11.225044,98,4.5,123,,,,,
,5.346205,87,4.9,34,,,,,
,14.562991,163,7,140,,,,,
,19.747809,121,7.3,406,,,,,
,12.928269,90,6.2,148,,,,,
,3.193777,89,6.2,51,,,,,
,5.107235,104,6.9,49,,,,,
,10.073144,94,5.1,74,,,,,
,4.807549,131,6,40,,,,,
,36.173598,136,7,885,,,,,
,5.499412,92,7.1,83,,,,,
,5.900535,176,7.3,66,,,,,
,94.184658,117,7.9,4470,,,,,
,29.262427,83,7.2,590,,,,,
,17.611971,106,6.3,254,,,,,
,7.623979,181,7.4,134,,,,,
,31.036,130,6.5,562,,,,,
,10.424596,93,5.7,129,,,,,
,7.720692,110,7,118,,,,,
,6.717994,118,6.9,66,,,,,
,3.951041,120,6.8,38,,,,,
,27.600843,87,6.3,581,,,,,
,14.098952,123,7.3,235,,,,,
,82.975841,104,6.6,1954,,,,,
,3.269459,91,4.9,70,,,,,
,18.514292,88,6.6,693,,,,,
,7.029126,126,6.7,60,,,,,
,11.233081,118,6.5,201,,,,,
,34.022209,116,7.1,738,,,,,
,4.134327,84,4.8,119,,,,,
,6.904734,85,5.8,21,,,,,
,4.641006,137,7.4,71,,,,,
,5.663889,114,6.8,110,,,,,
,1.118511,80,6.3,16,,,,,
,8.775844,119,6.4,100,,,,,
,2.062087,97,6.5,95,,,,,
,8.738737,79,6,41,,,,,
,4.976268,114,6.8,78,,,,,
,3.810697,91,5.7,49,,,,,
,2.365328,97,6,17,,,,,
,5.2545,103,5.5,29,,,,,
,5.293363,92,6.1,56,,,,,
,10.932711,119,6.9,116,,,,,
,9.05029,156,7.2,250,,,,,
,9.933926,84,6.8,79,,,,,
,0.843067,185,5.1,6,,,,,
,8.218383,120,6,35,,,,,
,5.119593,98,5.8,214,,,,,
,2.872281,128,7,33,,,,,
,0.717811,130,4.8,14,,,,,
,1.458884,86,6.1,7,,,,,
,7.028946,130,6.8,68,,,,,
,2.009597,97,4.5,12,,,,,
,7.247023,102,7,54,,,,,
,2.351706,105,5.6,10,,,,,
,4.799022,103,5.8,75,,,,,
,16.072466,97,6.3,503,,,,,
,3.891186,76,5.2,27,,,,,
,3.789485,90,5.9,62,,,,,
,3.949796,122,7.3,40,,,,,
,14.038703,127,7.9,285,,,,,
,18.172736,84,6.3,395,,,,,
,1.881466,69,8,27,,,,,
,6.677926,96,5.6,61,,,,,
,24.750909,97,6.8,538,,,,,
,17.697042,112,6.8,274,,,,,
,7.000949,125,6.8,28,,,,,
,11.436405,96,5.6,85,,,,,
,14.171759,98,5.7,146,,,,,
,0.702971,92,6.1,14,,,,,
,13.476596,99,6.7,270,,,,,
,3.604863,122,6.8,50,,,,,
,40.28709,100,6.8,1322,,,,,
,3.809131,104,3.4,38,,,,,
,11.708343,101,5.6,175,,,,,
,2.60632,135,6.6,28,,,,,
,9.230073,119,6.8,107,,,,,
,14.719886,145,7.7,232,,,,,
,28.540614,106,6.6,671,,,,,
,0.034259,126,7,17,,,,,
,1.840511,128,6.6,29,,,,,
,6.787967,124,7.1,154,,,,,
,3.353176,159,7.2,79,,,,,
,7.973109,171,7,63,,,,,
,5.897479,98,6.7,100,,,,,
,1.465762,122,4.3,7,,,,,
,121.463076,154,8.3,8428,,,,,
,10.639916,97,7,164,,,,,
,89.095538,117,7.6,3395,,,,,
,2.62082,104,5.1,107,,,,,
,37.960289,174,7.4,941,,,,,
,21.735068,111,6.1,321,,,,,
,14.793177,102,7.5,1686,,,,,
,51.109279,89,7.8,1522,,,,,
,45.490374,113,7.1,1777,,,,,
,3.804597,95,4.8,75,,,,,
,26.356697,111,7.2,561,,,,,
,3.501158,109,7,31,,,,,
,2.088251,108,5.7,15,,,,,
,33.372828,100,7,1261,,,,,
,8.864368,85,5.3,180,,,,,
,37.821106,94,6.1,1004,,,,,
,4.293706,89,5.6,23,,,,,
,3.467923,80,7.5,18,,,,,
,10.19377,111,7.2,189,,,,,
,25.289665,142,6.5,456,,,,,
,14.730796,112,6.4,291,,,,,
,4.482714,91,5.8,62,,,,,
,4.932893,112,6.7,81,,,,,
,7.894489,82,6.4,177,,,,,
,13.987772,97,5.2,99,,,,,
,45.310443,102,7.3,2066,,,,,
,9.799177,93,6.1,181,,,,,
,5.069095,116,6.5,42,,,,,
,13.517017,118,5.9,261,,,,,
,1.353971,114,5.7,9,,,,,
,14.969093,93,6.6,348,,,,,
,45.395839,92,6.7,2210,,,,,
,0.269661,110,3.9,5,,,,,
,5.93923,92,6.6,148,,,,,
,11.837067,104,5.7,134,,,,,
,2.149469,97,4.6,30,,,,,
,1.569449,89,4.9,11,,,,,
,3.535789,92,5.5,46,,,,,
,5.897391,140,6.9,95,,,,,
,21.024346,90,7,459,,,,,
,7.235794,129,7,97,,,,,
,8.204829,111,6.9,196,,,,,
,8.403859,79,5.7,95,,,,,
,4.221313,104,6.3,39,,,,,
,13.143045,101,6.9,672,,,,,
,6.138802,113,6.6,94,,,,,
,1.939054,92,6.9,13,,,,,
,8.717235,106,6.7,21,,,,,
,0.289433,98,4.3,4,,,,,
,10.621353,75,7.3,181,,,,,
,35.735689,104,7.3,1254,,,,,
,7.433574,112,5.9,63,,,,,
,4.090382,99,5.8,18,,,,,
,0.812776,180,4.9,8,,,,,
,6.335881,109,5.9,41,,,,,
,1.278092,111,7,3,,,,,
,5.244518,91,6.6,135,,,,,
,1.265683,99,5.2,16,,,,,
,10.791954,98,6.4,215,,,,,
,9.782433,95,5.6,144,,,,,
,4.409263,142,6.9,37,,,,,
,3.942464,107,6.3,24,,,,,
,2.597665,105,5.6,33,,,,,
,6.500835,112,5.1,41,,,,,
,39.338097,124,7.8,773,,,,,
,12.893219,97,5.8,103,,,,,
,0.983484,124,6.1,17,,,,,
,2.214925,96,4.6,21,,,,,
,1.86453,114,4.3,8,,,,,
,9.100352,93,7,177,,,,,
,7.828459,104,7,129,,,,,
,11.000654,102,6.4,153,,,,,
,5.0005,90,5.4,33,,,,,
,6.41678,100,5.9,31,,,,,
,2.101718,106,4.1,16,,,,,
,19.585801,99,7,350,,,,,
,4.105363,114,6.6,19,,,,,
,17.318839,91,6.5,240,,,,,
,3.363973,110,6.6,43,,,,,
,29.01153,92,7.1,664,,,,,
,20.745052,93,5.6,453,,,,,
,16.990308,100,6.8,409,,,,,
,4.820166,104,5.7,75,,,,,
,2.226412,109,5.8,26,,,,,
,8.526635,105,6.8,142,,,,,
,1.369528,102,4.5,7,,,,,
,1.82184,97,4,26,,,,,
,0.571663,110,6.1,7,,,,,
,14.652342,92,5.7,192,,,,,
,1.71729,112,5.2,13,,,,,
,0.024186,103,7,3,,,,,
,8.859657,92,6.2,116,,,,,
,0.086731,101,5.8,2,,,,,
,7.802245,113,6.2,132,,,,,
,1.589693,95,6.4,4,,,,,
,0.553752,156,6,13,,,,,
,24.281951,95,7.7,450,,,,,
,9.983004,92,5.6,244,,,,,
,25.281197,107,7.5,841,,,,,
,38.150787,117,6.4,887,,,,,
,16.829837,103,6.7,348,,,,,
,1.288173,100,4.4,17,,,,,
,19.782725,96,7,2244,,,,,
,4.943588,104,5.5,63,,,,,
,34.634181,120,6.3,553,,,,,
,143.659698,175,8.4,5893,,,,,
,18.422323,95,6.1,302,,,,,
,45.610993,95,7.2,2904,,,,,
,17.681707,121,7.1,281,,,,,
,35.897151,110,6.1,1040,,,,,
,11.199544,86,4.9,161,,,,,
,30.465138,121,6.4,533,,,,,
,5.675535,95,6.5,69,,,,,
,29.173266,112,6.7,620,,,,,
,4.492455,112,6,56,,,,,
,17.717681,93,6.8,273,,,,,
,17.434862,114,6.8,384,,,,,
,25.511217,104,6.8,881,,,,,
,12.268143,119,6.6,269,,,,,
,30.214716,125,6.3,524,,,,,
,6.872784,96,4.9,50,,,,,
,23.413188,99,6.8,1005,,,,,
,1.830306,46,7.5,10,,,,,
,14.741589,89,4.4,216,,,,,
,5.500324,92,6.3,66,,,,,
,16.754452,107,6.6,322,,,,,
,29.761163,103,7.2,691,,,,,
,2.772178,97,6.2,17,,,,,
,19.301432,89,6,306,,,,,
,0.000372,90,4,3,,,,,
,23.612409,105,6.6,483,,,,,
,6.557643,103,6.5,100,,,,,
,,,,,,,,,
,0,Warlock,,,,,,,
,8.079046,116,7,139,,,,,
,21.626288,101,7.3,463,,,,,
,14.672151,164,7,201,,,,,
,2.627232,96,5.6,30,,,,,
,12.150871,111,6.5,110,,,,,
,2.128211,94,6.8,84,,,,,
,2.881239,93,3.8,18,,,,,
,4.857028,90,5.7,63,,,,,
,2.206097,113,6.7,14,,,,,
,3.721858,192,7.4,64,,,,,
,5.091253,99,6.4,76,,,,,
,15.212569,91,6.1,133,,,,,
,0.838938,96,6.4,6,,,,,
,7.051521,104,6.1,56,,,,,
,11.400229,90,6.2,81,,,,,
,21.276864,112,7.4,677,,,,,
,1.799504,100,5.8,8,,,,,
,2.932784,102,5,15,,,,,
,2.550045,100,4.5,31,,,,,
,5.517597,125,6.7,46,,,,,
,3.829937,107,6.2,16,,,,,
,8.893676,107,7.1,420,,,,,
,9.590373,98,6,208,,,,,
,7.155519,106,5.7,20,,,,,
,0.587276,95,2.7,13,,,,,
,13.635828,106,6.7,212,,,,,
,10.416332,93,5.8,212,,,,,
,5.038953,103,6.2,68,,,,,
,1.498245,96,7.7,5,,,,,
,8.184588,103,7.1,164,,,,,
,2.26778,108,5.9,29,,,,,
,3.120016,170,6.7,41,,,,,
,8.207425,108,6,73,,,,,
,2.356244,120,6.3,8,,,,,
,34.917447,108,7.2,837,,,,,
,0.542814,92,5.8,5,,,,,
,5.060656,84,5,85,,,,,
,5.33861,76,5.1,47,,,,,
,1.874783,53,6.5,4,,,,,
,14.574995,115,7,251,,,,,
,8.591387,97,6.9,140,,,,,
,26.181753,102,7.4,583,,,,,
,21.01755,104,6.1,843,,,,,
,3.139294,96,6.8,27,,,,,
,6.665164,94,5.8,110,,,,,
,2.832628,125,6.3,20,,,,,
,3.528643,108,6.7,62,,,,,
,4.665309,101,6.1,73,,,,,
,25.613197,101,5.6,555,,,,,
,21.285206,130,7.9,479,,,,,
,4.240495,125,5.8,44,,,,,
,3.810943,88,5.1,24,,,,,
,23.604936,115,7.8,504,,,,,
,60.225219,99,5.6,1517,,,,,
,0.050456,82,5.2,6,,,,,
,17.705671,112,7.4,364,,,,,
,6.847099,108,6.8,116,,,,,
,8.067702,107,6.3,16,,,,,
,11.208769,105,6.8,157,,,,,
,2.163683,108,6.2,42,,,,,
,11.142389,98,7,196,,,,,
,11.885221,88,5.1,128,,,,,
,12.524953,131,7,190,,,,,
,1.537859,91,4.1,35,,,,,
,3.481517,140,7,32,,,,,
,40.688426,100,7,875,,,,,
,24.0034,105,7,559,,,,,
,2.639106,100,8,6,,,,,
,16.574756,116,6.5,305,,,,,
,5.483531,96,6.8,45,,,,,
,1.068819,113,7,6,,,,,
,8.432401,113,7.1,119,,,,,
,2.074295,102,6,16,,,,,
,11.357474,121,7.5,200,,,,,
,74.234793,108,7.3,4128,,,,,
,11.086001,121,7.4,586,,,,,
,13.409125,97,7.2,152,,,,,
,14.961629,91,7.3,267,,,,,
,16.139771,94,6.8,392,,,,,
,67.608041,110,7.2,1581,,,,,
,49.802914,120,7.5,1205,,,,,
,16.20985,122,6.8,397,,,,,
,24.499996,110,7.4,650,,,,,
,59.961523,139,7.4,1183,,,,,
,12.541983,124,7.4,145,,,,,
,23.431117,152,7,389,,,,,
,15.929648,98,6.6,365,,,,,
,3.029944,106,6.5,10,,,,,
,5.537646,106,7.1,34,,,,,
,64.025031,106,8.1,3254,,,,,
,12.654051,89,5.5,245,,,,,
,35.108498,92,5.9,858,,,,,
,40.196514,109,7.3,1000,,,,,
,7.60445,144,6.2,37,,,,,
,10.982255,90,6.7,166,,,,,
,24.351305,99,6.9,703,,,,,
,3.159574,121,6.2,26,,,,,
,12.601677,89,4.4,91,,,,,
,7.077505,113,6.3,128,,,,,
,4.053017,91,6.6,74,,,,,
,6.379933,104,5.9,123,,,,,
,15.639016,99,6.5,354,,,,,
,3.89204,98,5.4,32,,,,,
,26.286954,121,7.4,558,,,,,
,8.008844,96,5.2,183,,,,,
,12.68514,100,6.5,320,,,,,
,0.041651,42,8,3,,,,,
,8.483531,122,6.6,91,,,,,
,3.561198,101,6.1,44,,,,,
,14.988746,96,6.4,379,,,,,
,5.754416,84,5.5,103,,,,,
,6.497285,104,6.9,113,,,,,
,19.411141,96,6.8,372,,,,,
,7.034618,94,4.8,48,,,,,
,26.218912,97,7.1,817,,,,,
,4.647547,97,6.6,61,,,,,
,9.371534,89,5.4,77,,,,,
,15.015271,120,6.4,300,,,,,
,5.696491,95,5.5,52,,,,,
,4.25422,95,7.4,80,,,,,
,5.411243,99,6.9,29,,,,,
,1.273773,96,6.2,9,,,,,
,6.27257,94,6.6,111,,,,,
,4.148253,95,6,44,,,,,
,1.369649,84,5.7,19,,,,,
,14.970654,145,7.6,259,,,,,
,7.161051,99,6.2,94,,,,,
,12.434688,110,6.6,74,,,,,
,2.507912,97,7.2,34,,,,,
,1.478505,107,4.6,17,,,,,
,0.215464,97,4.7,12,,,,,
,1.229667,104,5.7,10,,,,,
,6.903186,99,6.2,34,,,,,
,2.260315,104,5.3,22,,,,,
,3.427061,97,5.9,10,,,,,
,0.669169,107,6.5,11,,,,,
,6.077735,117,6.3,30,,,,,
,2.404626,85,4.7,25,,,,,
,0.475748,152,8,10,,,,,
,15.048067,86,6.8,206,,,,,
,1.734764,103,5.4,29,,,,,
,1.496454,87,5.4,21,,,,,
,10.19041,95,5.6,224,,,,,
,12.099486,101,6.3,14,,,,,
,4.957014,90,5.2,73,,,,,
,2.135689,240,7.6,38,,,,,
,18.119265,87,7.1,454,,,,,
,13.034602,122,7,266,,,,,
,6.349218,86,5.5,87,,,,,
,5.013575,103,6.8,66,,,,,
,4.448353,90,4.9,18,,,,,
,4.49029,133,7.2,72,,,,,
,2.204138,91,5.5,12,,,,,
,11.81832,108,6.8,167,,,,,
,0.356495,99,10,1,,,,,
,22.054546,112,6.2,578,,,,,
,4.245123,141,6,10,,,,,
,3.201886,95,4.2,10,,,,,
,0.114342,139,4.7,11,,,,,
,22.341462,85,6.4,489,,,,,
,0.305922,105,3.9,6,,,,,
,28.500913,129,7.9,622,,,,,
,10.439971,123,6.8,207,,,,,
,3.784535,116,6.4,71,,,,,
,10.396305,105,7.3,131,,,,,
,33.296684,90,5.9,1671,,,,,
,19.127239,105,7.4,278,,,,,
,14.072941,111,7.1,426,,,,,
,2.714043,91,6.2,47,,,,,
,2.141143,95,3.3,16,,,,,
,20.982455,96,7.5,526,,,,,
,2.080741,92,5.6,28,,,,,
,7.79068,104,6.2,73,,,,,
,15.580335,120,7.6,292,,,,,
,5.336243,99,4.8,15,,,,,
,10.787322,93,6.8,97,,,,,
,32.476098,97,7.1,538,,,,,
,3.21392,100,5.4,31,,,,,
,5.206967,157,7.2,97,,,,,
,1.5846,90,6.2,9,,,,,
,3.653305,96,5.6,28,,,,,
,3.865122,96,4.9,57,,,,,
,1.391958,90,7.3,18,,,,,
,20.821846,100,7.1,399,,,,,
,9.451228,94,6,140,,,,,
,,,,,,,,,
, winning the Boston Marathon.  Coached by a younger priest and former runner,1.688495,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's hoping for a miracle. He doesn't have a prayer.,Saint Ralph,7.3,24
,5.033065,120,5.9,45,,,,,
,5.934016,103,7.2,102,,,,,
,0.075817,130,5.4,7,,,,,
,48.375848,106,6.5,1211,,,,,
,42.187986,92,6.3,1251,,,,,
,53.698683,103,6.8,2468,,,,,
,14.752587,87,6.1,345,,,,,
,48.170508,81,6.3,1129,,,,,
,29.15813,83,5.9,669,,,,,
,56.30466,89,4.9,983,,,,,
,17.304055,96,6.5,354,,,,,
,9.59729,115,7.5,205,,,,,
,20.326337,95,5.2,563,,,,,
,4.028875,135,6.4,42,,,,,
,6.470766,113,6.7,137,,,,,
,16.856231,89,5.1,272,,,,,
,19.683187,110,7,485,,,,,
,9.358197,127,6.8,157,,,,,
,19.984477,84,5.2,449,,,,,
,30.271066,124,7.9,719,,,,,
,59.454473,117,7.9,2886,,,,,
,20.304235,83,5.1,505,,,,,
,60.715151,113,8.1,4028,,,,,
,35.871248,104,6.3,1050,,,,,
,18.077963,97,6.9,398,,,,,
,20.428237,110,7.4,750,,,,,
,32.14444,103,7.1,688,,,,,
,3.673566,94,4.7,21,,,,,
,3.656491,104,6.8,37,,,,,
,1.88484,77,5.4,22,,,,,
,4.227807,134,6.1,38,,,,,
,3.102862,129,6.5,54,,,,,
,15.688439,90,5.9,365,,,,,
,22.9951,134,7.1,478,,,,,
,5.769822,104,6.4,14,,,,,
,26.510558,93,6.1,766,,,,,
,7.544515,105,5.4,63,,,,,
,1.126941,109,6.1,27,,,,,
,35.307577,99,7.5,1104,,,,,
,4.079111,139,6,11,,,,,
,7.058868,99,6.4,86,,,,,
,12.904615,100,4.8,191,,,,,
,18.115566,95,6.2,671,,,,,
,62.554173,94,5,1551,,,,,
,9.483717,88,5,170,,,,,
,16.890285,106,7.3,315,,,,,
,49.12486,99,7.5,2420,,,,,
,8.309894,82,4.3,48,,,,,
,5.960149,135,6.9,77,,,,,
,9.302349,88,5.9,209,,,,,
,8.190888,89,5.8,73,,,,,
,5.87193,110,6.9,83,,,,,
,8.452666,107,5.5,67,,,,,
,17.028252,86,5,356,,,,,
,19.336367,102,6.5,255,,,,,
,38.006982,103,6.7,777,,,,,
,6.377523,118,6,97,,,,,
,0.835617,139,5.4,8,,,,,
,14.947588,92,4.3,331,,,,,
,5.1299,99,6.3,9,,,,,
,1.199451,89,6.2,28,,,,,
,3.810827,96,5.2,42,,,,,
,3.7387,82,6.2,72,,,,,
,9.85123,92,6.3,147,,,,,
,3.03091,99,6.7,77,,,,,
,3.199904,106,6.6,50,,,,,
,2.739307,90,4.9,47,,,,,
,5.348446,118,6.4,91,,,,,
,4.070044,97,6.7,89,,,,,
,9.974681,94,6.6,220,,,,,
,6.308298,91,6.5,44,,,,,
,49.333137,175,8.1,1128,,,,,
,4.149628,94,6.3,55,,,,,
,46.114184,97,7.6,1794,,,,,
,3.562563,90,5.2,18,,,,,
,4.498368,41,5.9,11,,,,,
,7.673124,112,6.8,103,,,,,
,4.992475,120,6.5,91,,,,,
,6.174435,110,6.6,60,,,,,
,0.805312,87,4.6,5,,,,,
,8.753409,99,7,294,,,,,
,3.943706,121,5.4,40,,,,,
,9.169411,97,6,208,,,,,
,2.732031,116,6,55,,,,,
,35.252056,101,7.3,1247,,,,,
,6.063868,103,5.7,15,,,,,
,21.343093,112,6.6,355,,,,,
,10.095184,91,6.9,165,,,,,
,4.129165,98,5.9,58,,,,,
,30.001024,95,6.7,683,,,,,
,6.759235,88,5.8,27,,,,,
,1.731035,99,3.9,15,,,,,
,11.700578,91,6.8,281,,,,,
,2.388683,97,5.6,45,,,,,
,0.080704,136,6,2,,,,,
,0.888986,117,6.6,14,,,,,
,0.679351,94,6.5,17,,,,,
,19.940245,89,7.3,847,,,,,
,1.286991,92,6.2,13,,,,,
,0.042442,128,6.6,4,,,,,
,1.116206,90,5.5,9,,,,,
,3.05434,95,4.7,33,,,,,
,38.94708,94,6,1360,,,,,
